id,photo_url,road_address,name,size,latitude,longitude,phone,business_hours,review_count,facilities,parking,very_good,seat_info,menu,category
527,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20240314_299%2F1710389664416nYDyE_JPEG%2FKakaoTalk_Photo_2023-12-22-22-06-33_004.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20240314_71%2F1710389664224Ittb5_JPEG%2FKakaoTalk_Photo_2023-12-22-22-06-33_003.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20240314_62%2F17103896632743Ow7t_JPEG%2FKakaoTalk_Photo_2023-12-22-22-06-34_006.jpeg']","서울특별시 마포구 성지1길 6 (합정동, 1층)",컬투치킨 합정사랑점,43.1,192308.8439,449551.5608,02-336-8999,수: 16:00 - 02:00; 목: 16:00 - 02:00; 금: 16:00 - 02:00; 토: 16:00 - 02:00; 일: 16:00 - 02:00; 월: 16:00 - 02:00; 화: 16:00 - 02:00,398,"['단체 이용 가능', '포장', '배달', '무선 인터넷', '예약']",주차 불가,"['음식이 맛있어요', '친절해요', '가성비가 좋아요', '재료가 신선해요']",[],"[[""오리지널 탕수육(소)"", 22000], [""양념 탕수육(소)"", 19000], [""간장마요 탕수육(소)"", 19000], [""화끈파닭"", 17000], [""순살파닭"", 19000]]",한식
528,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180426_107%2F15247317937824JDp8_JPEG%2F5ztI5lnrq57ZPUbuZzdCTOGI.JPG.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180426_35%2F15247317624500yWIM_JPEG%2FWF9ajYyvYJnmJhLgcOmJJLGY.JPG.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180426_59%2F1524731855727ThBhj_JPEG%2FVz0TjTqTI8TFgB2Q54EENLWj.jpg']","서울특별시 마포구 독막로 27 (합정동, 지하1층)",깊은숲,125.45,192558.2575,449586.1524,0507-1410-6865,수: 18:00 - 01:00; 목: 18:00 - 01:00; 금: 18:00 - 02:00; 토: 17:00 - 02:00; 일: 17:00 - 24:00; 월: 정기휴무 (매주 월요일); 화: 18:00 - 01:00,248,"['예약', '무선 인터넷']",,"['술이 다양해요', '음식이 맛있어요', '대화하기 좋아요', '인테리어가 멋져요']",[],"[[""깊은숲"", 8000], [""뱀파이어"", 8000], [""영칼로리"", 8000], [""그의사과"", 8000], [""모히또"", 9000]]",양식
529,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240813_46%2F1723517437972rbB5O_JPEG%2FIMG_0057.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240813_278%2F1723517437964360AT_JPEG%2FIMG_0055.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240802_253%2F17225718621821JDDa_JPEG%2FIMG_0023.jpeg']","서울특별시 마포구 독막로7길 6, 1층 (합정동)",유라유라,30.0,192744.5001,449547.379,0507-1351-3942,수: 17:30 - 24:00; 목: 17:30 - 24:00; 금: 17:30 - 01:00; 토: 17:30 - 01:00; 일: 정기휴무 (매주 일요일); 월: 17:30 - 24:00; 화: 17:30 - 24:00,280,"['콜키지 가능', '단체 이용 가능', '예약', '노키즈존', '포장', '무선 인터넷']",주차 불가,"['음식이 맛있어요', '대화하기 좋아요', '술이 다양해요', '기본 안주가 좋아요']","['단체석', '카운터석', '연인석', '바테이블', '1인석', '테라스']","[[""사시미2인"", 38000], [""대게내장파스타"", 19000], [""고로케"", 16000]]",양식
530,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200525_170%2F1590415707791KrrR4_JPEG%2FjCZxJFYND4E9Fcmi8JI0FkNY.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MTFfMTMz%2FMDAxNjU3NTE5ODY2MTIz.wIfAxxAivPg-8u_CvItTuv8KzTg0TBtM2kesetvodkAg.g1qjLOmKCAc3Q5YjQIFa3Hf2LABxFA-v4SUldqEezTwg.JPEG%2Fupload_031ef607493000196bc4fff93828e146.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA1MjFfMTU2%2FMDAxNjg0Njc0MDk4OTg0.eMtyEvynn4kxwiSCsmhAQoZLq1iRB8L-Psy9jKr03bsg.cHqfAJed-lwh8TZnOgeIIBtKIJprx76HQgFrfM70o-4g.JPEG%2FIMG_2399.jpeg']","서울특별시 마포구 월드컵로3길 28 (합정동, 1층)",푸줏간생고기,13.2,192079.6984,449799.9709,02-322-9285,수: 15:00 - 24:00; 목: 15:00 - 24:00; 금: 15:00 - 24:00; 토: 15:00 - 24:00; 일: 15:00 - 24:00; 월: 15:00 - 24:00,84,[],,"['음식이 맛있어요', '친절해요', '고기 질이 좋아요', '가성비가 좋아요']",[],"[[""김치생오겹살 (180g)"", 17000], [""김치생삼겹살 (180g)"", 17000], [""김치생목살 (180g)"", 17000], [""김치항정살 (150g)"", 19000], [""한우차돌박이 (150g)"", 25000], [""소갈비살 (150g)"", 18000], [""껍데기 (200g)"", 9000]]",양식
531,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151224_141%2F1450939693666VLGIT_JPEG%2F167171553165695_0.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151224_182%2F1450939693745ojWJU_JPEG%2F167171553165695_1.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151224_34%2F1450939693813bvRER_JPEG%2F167171553165695_2.jpeg']","서울특별시 마포구 월드컵로1길 48 (합정동, 1층)",경성양꼬치,29.78,192002.3015,449664.7425,0507-1422-5780,수: 14:00 - 01:30; 목: 14:00 - 01:30; 금: 14:00 - 01:30; 토: 14:00 - 24:00; 일: 정기휴무 (매주 일요일); 월: 14:00 - 01:30; 화: 14:00 - 01:30,101,[],,"['음식이 맛있어요', '친절해요', '고기 질이 좋아요', '가성비가 좋아요']",[],"[[""양꼬치"", null], [""어깨갈비"", null], [""마라갈비"", null], [""고급 양갈비"", null], [""꿔바로우"", null], [""어향육사"", null], [""건두부볶음"", null], [""마파두부"", null], [""물만두"", null], [""옥수수 국수"", null], [""어향육사 덮밥"", null], [""냉면"", null], [""마파두부 덮밥"", null]]",한식
532,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170612_185%2F1497235981392T0VcE_JPEG%2F186559553857653_0.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200131_137%2F1580471379789gVgyS_JPEG%2Fdy3JnzOxOGufUcD31HGi2-WR.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200505_277%2F1588644756467GqJNj_JPEG%2FdCKM-glHSnfSxtoNsfLwFqfL.jpg']","서울특별시 마포구 독막로2길 12 (합정동, 1층)",옹달샘 합정 고깃집,42.0,192377.1259,449534.275,02-332-2440,,95,[],,"['음식이 맛있어요', '고기 질이 좋아요', '친절해요', '직접 잘 구워줘요']",[],"[[""제주 흑돼지 (반근)"", 28000], [""제주 백돼지 (반근)"", 23000], [""김치찌개"", 7000], [""꽁치김치찌개"", 7000], [""햄 김치찌개"", 7000], [""냉면"", 6000]]",한식
533,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240812_28%2F1723422074426ilxyn_JPEG%2F%25B4%25D9%25BB%25E7%25B6%25FB_%25B4%25EB%25C7%25A5_%25B7%25CE%25B0%25ED.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240812_191%2F1723422070879jxVv8_PNG%2F%25B4%25EB%25C7%25A5%25B9%25E8%25B3%25CA_1%25B9%25F8%25BB%25E7%25C1%25F8.png', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240812_151%2F1723422066983N7ODP_PNG%2F%25B4%25EB%25C7%25A5%25B9%25E8%25B3%25CA_2%25B9%25F8%25BB%25E7%25C1%25F8.png']","서울특별시 마포구 월드컵로 53 (합정동, 1층)",다사랑치킨,69.3,192108.29,450194.4962,02-332-9244,수: 16:00 - 01:00; 목: 16:00 - 01:00; 금: 16:00 - 01:00; 토: 16:00 - 01:00; 일: 정기휴무 (매주 일요일); 월: 16:00 - 01:00; 화: 16:00 - 01:00,193,"['예약', '단체 이용 가능', '포장', '배달']",주차 불가,"['음식이 맛있어요', '매장이 넓어요', '친절해요', '단체모임 하기 좋아요']",[],"[[""닭강정"", 20000], [""러브스틱"", 22000], [""후라이드치킨"", 19000], [""양념치킨"", 20000], [""화살치킨"", 20000], [""순살 닭강정"", 21000], [""순살 패밀리세트"", 32000], [""윙스틱"", 22000], [""블랙버스터 치킨"", 21000], [""레드매직 치킨"", 21000], [""순살 치킨유린기"", 25000], [""순살 칠리치킨"", 25000], [""순살 블랙버스터 치킨"", 22000], [""3계천왕 세트"", 36000], [""트리플세트"", 21000], [""순살 트리플세트"", 22000]]",한식
534,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240115_276%2F1705309954878Ezswb_JPEG%2F%25B6%25B1%25BA%25BA%25C0%25CC5%25C1%25BE%25BC%25BC%25C6%25AE2.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240115_272%2F1705309966125XKGr9_JPEG%2F%25B6%25B1%25BA%25BA%25C0%25CC5%25C1%25BE%25BC%25BC%25C6%25AE1.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240115_21%2F1705309960036YHxx6_JPEG%2F%25B8%25F0%25C3%25F7%25B3%25AA%25BA%25A3_%25282%2529.jpg']","서울특별시 마포구 포은로2가길 65, B동 1층 3호 (합정동)",쿠시로지,39.6,192007.9239,449700.5404,0507-1334-0749,수: 17:00 - 02:00; 목: 17:00 - 02:00; 금: 17:00 - 02:00; 토: 17:00 - 02:00; 일: 정기휴무 (매주 일요일); 월: 17:00 - 02:00; 화: 17:00 - 02:00,89,[],,"['음식이 맛있어요', '친절해요', '인테리어가 멋져요', '술이 다양해요']",[],"[[""염통꼬치(2pc)"", 3000], [""네기마꼬치"", 3500], [""무릎연골꼬치"", 3000], [""닭날개꼬치"", 3500], [""닭목살꼬치"", 3500], [""명란안심꼬치"", 3500], [""은행꼬치(2pc)"", 3000], [""가래떡꼬치(1pc)"", 3000], [""새송이버섯꼬치"", 2500], [""베이컨토마토꼬치"", 3500], [""베이컨파인애플꼬치"", 3000], [""베이컨꽈리고추꼬치"", 3500], [""베이컨치즈떡꼬치"", 3000], [""삼겹살꼬치"", 4000], [""팽이삼겹꼬치(2pc)"", 4000], [""소생갈비살꼬치"", 5000], [""이베리코늑간살꼬치"", 4000], [""야끼소바"", 15000], [""치킨가라아게"", 13000], [""쿠시카츠"", 16000], [""떡볶이&김말이"", 12000], ["""", null], ["""", null], ["""", null], ["""", null]]",한식
535,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191221_251%2F1576919352659Uqn8L_JPEG%2FqTot1o6t_occw0Xwxg65NX7O.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191221_27%2F1576919361389eOxKT_JPEG%2FzR57kA7tBwtU56Rq0TGftjle.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191221_158%2F15769193680896mu2d_JPEG%2F1L0oDjvBNLxKRHpOVtVzl4K7.jpg']","서울특별시 마포구 포은로 29-1 (합정동, 1층)",콩청대,83.64,191785.863,449797.0947,0507-1361-4434,수: 11:00 - 21:30; 목: 11:00 - 21:30; 금: 11:00 - 21:30; 토: 11:00 - 21:30; 일: 정기휴무 (매주 일요일); 월: 11:00 - 21:30; 화: 11:00 - 21:30,371,[],,"['음식이 맛있어요', '친절해요', '재료가 신선해요', '특별한 메뉴가 있어요']",[],"[[""하양순두부"", 10000], [""빨강순두부"", 11000], [""콩비지찌개"", 10000], [""손만두"", 12000], [""두부김치전골"", 13000], [""청국장순두부"", 11000], [""얼큰별난뚝배기"", 11000], [""황태만두전골"", 15000], [""수육정식"", 15000], [""두부지지미"", 13000], [""두부김치"", 22000], [""도마수육"", 26000], [""해물파전"", 21000]]",한식
536,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241125_109%2F1732544168052VV9Sx_JPEG%2F1000004906.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241119_29%2F1731944662265jHkKD_JPEG%2F20240828_222540.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241119_252%2F1732024012144EO8SE_JPEG%2F1000004858.jpg']","서울특별시 마포구 월드컵로3길 44, 1층 (합정동)",카즈,87.62,191992.6557,449791.8556,0507-1323-1634,수: 17:30 - 01:00; 목: 17:30 - 01:00; 금: 17:30 - 01:00; 토: 17:30 - 01:00; 일: 정기휴무 (매주 일요일); 월: 17:30 - 01:00; 화: 17:30 - 01:00,157,"['콜키지 가능', '예약']",주차 불가,"['음식이 맛있어요', '친절해요', '대화하기 좋아요', '술이 다양해요']",[],"[[""오도로 (참다랑어 뱃살)"", 30000], [""메로 된장구이"", 22000], [""도미머리 조림"", 25000], [""에비후라이"", 16000], [""나가사키짬뽕"", 20000]]",일식
537,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190115_220%2F154752164075503eVj_JPEG%2FLmTTcoRQQgDMPvuV7qNrTwZl.jpeg.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200525_47%2F1590414377270CwQyY_JPEG%2FPJskBYh_9XdZo7KfbH8bBRO3.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA3MDVfMTY2%2FMDAxNjg4NTM0ODg0MDU3.9AmZrBVRLts-e2hAEYvxH4VEy8SmNbLzt2VgCF-hFf4g.zSg4JwSdNCF91GNE2XRLEDHFdmdXOr1qpvmAox-wiC8g.JPEG%2F20230702_134435.jpg']","서울특별시 마포구 양화로3길 23, 1층 (합정동)",지리산어탕국수,83.64,192096.6332,449748.2509,02-333-7794,,205,['단체 이용 가능'],,"['음식이 맛있어요', '특별한 메뉴가 있어요', '양이 많아요', '가성비가 좋아요']",[],"[[""어탕밥"", 9000], [""어탕국수"", 9000], [""다슬기탕"", 12000], [""다슬기국수"", 12000], [""빠가매운탕"", 50000], [""메기매운탕"", 50000], [""잡어매운탕"", 50000], [""빠가메기탕"", 65000], [""우렁이탕"", 10000], [""우렁이국슈"", 10000], [""우렁이국수"", 10000]]",한식
538,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200412_106%2F15866987079283GUhW_JPEG%2FdWVJG2GATqZnt3mEzJ1KCuAQ.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200512_145%2F1589280359633FlBSm_JPEG%2F5RjtGk6ZkCZAdf90EIpmkyEe.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200621_257%2F1592745132776b7JvM_PNG%2Fu-Xd0QyKbsLZXhL-Y2jxjAoC.png']","서울특별시 마포구 양화로 36 (합정동, 1층)",합정조이떡볶이,40.0,192271.5048,449586.0601,02-2691-5480,수: 11:30 - 21:00; 목: 11:30 - 21:00; 금: 11:30 - 21:00; 토: 12:00 - 20:00; 일: 12:00 - 19:30; 월: 11:30 - 21:00; 화: 11:30 - 21:00,648,"['배달', '포장', '무선 인터넷']",,"['음식이 맛있어요', '가성비가 좋아요', '친절해요', '양이 많아요']",[],"[[""떡볶이"", 4000], [""순대"", 5000], [""원조김밥"", 4000], [""오징어튀김 (한접시)"", 3000], [""오뎅떡볶이 (밀)"", 5000], [""쌀떡볶이"", 5000], [""오뎅쌀떡볶이"", 6000], [""김말이튀김 (2개)"", 1500], [""만두튀김 (2개)"", 1000], [""고구마튀김 (2개)"", 1500], [""오뎅 (1개)"", 1000], [""라면"", 4000], [""계란"", 800]]",양식
539,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201227_176%2F1609050307766QHdxn_JPEG%2F9XHk8K8r7ULHl4dCjgowFXYp.JPG.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201227_27%2F1609050278072I5xz7_JPEG%2FVzaI7t4M5YgVctItFB-jW_jv.JPG.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201227_99%2F1609050393709KCzSy_JPEG%2FsiA4oyww8VB-7eJXau_l7ZSt.JPG.jpg']","서울특별시 마포구 월드컵로3길 31-32 (합정동, 1층)",돌황소곱창,82.5,192058.5031,449729.6324,02-713-9903,수: 15:30 - 23:00; 목: 15:30 - 23:00; 금: 15:30 - 23:00; 토: 15:30 - 23:00; 일: 15:30 - 22:00; 월: 15:30 - 23:00; 화: 15:30 - 23:00,734,"['단체 이용 가능', '예약', '포장', '무선 인터넷']",,"['음식이 맛있어요', '친절해요', '재료가 신선해요', '양이 많아요']",[],"[[""돌모듬"", 21000], [""곱창"", 22000], [""대창"", 21000], [""막창"", 21000], [""염통"", 15000], [""특양"", 25000], [""홍창"", 21000]]",한식
540,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200508_172%2F1588866082855RAI6l_JPEG%2Fkbs_it1u7HSsM5Z4qwfVaVPH.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200728_98%2F15959390095871jObP_JPEG%2F4w4qDZ3Ci3BH_LMoXdCBC0R3.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA3MDlfMTQ4%2FMDAxNjg4ODQzMzg5NDk1.ZE7qQ2xgpdv_tpwFLQJ4_QR3VwNzB0tRDRD9Eq8lqBAg.LpA1k7z_IwY91zaQNX2RDExFxZI5Ej2H2Jwrusj0MG8g.JPEG%2F20230709_030418.jpg']","서울특별시 마포구 독막로 49, 1층 (합정동)",합정생고기김치찌개,66.25,192756.9956,449537.3799,02-334-8895,,181,[],,"['음식이 맛있어요', '가성비가 좋아요', '친절해요', '양이 많아요']",[],"[[""생고기 김치찌개"", 9000], [""제육볶음"", 9000], [""돼지불백"", 9000], [""오징어볶음"", 9000], [""수제돈까스"", 9000], [""김치 생삼겹살 (200g)"", 15000], [""생고기 김치전골 (중)"", 28000]]",한식
541,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231013_185%2F1697180645472TFSP7_JPEG%2FKakaoTalk_20231013_153141995_07.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231013_92%2F1697179097226R7uCb_JPEG%2FKakaoTalk_20231013_153141995_06.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231025_221%2F1698235772152z0Tsr_JPEG%2F7.jpg']","서울특별시 마포구 월드컵로1길 7 (합정동,1F)",퓨전,22.32,192198.2389,449689.2445,02-335-4764,수: 18:30 - 01:00; 목: 18:30 - 01:00; 금: 18:30 - 01:00; 토: 18:30 - 01:00; 일: 정기휴무 (매주 일요일); 월: 18:30 - 01:00; 화: 18:30 - 01:00,153,[],,"['음식이 맛있어요', '술이 다양해요', '가성비가 좋아요', '친절해요']",[],"[[""메로구이"", null], [""병어 미소야끼"", null], [""은대구 미소야끼"", null], [""옥돔구이"", null], [""숙성 사시미"", null]]",한식
542,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240926_227%2F1727325274258IOVkQ_PNG%2F%25BD%25BA%25C5%25A9%25B8%25B0%25BC%25A6_2024-08-30_124928.png', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240926_244%2F1727325274319o3UnB_PNG%2F%25BD%25BA%25C5%25A9%25B8%25B0%25BC%25A6_2024-08-30_124442.png', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240926_123%2F17273252742956A1pe_PNG%2F%25BD%25BA%25C5%25A9%25B8%25B0%25BC%25A6_2024-08-30_125035.png']","서울특별시 마포구 월드컵로1길 17, 1층 (합정동)",양화정,182.92,192153.9894,449685.5129,02-323-5777,수: 11:30 - 22:30; 목: 11:30 - 22:30; 금: 11:30 - 22:30; 토: 11:30 - 22:30; 일: 11:30 - 22:30; 월: 11:30 - 22:30; 화: 11:30 - 22:30,552,"['콜키지 가능', '단체 이용 가능', '포장', '무선 인터넷', '예약', '유아의자', '장애인 주차구역']",무료 주차 가능,"['음식이 맛있어요', '친절해요', '고기 질이 좋아요', '매장이 넓어요']","['룸', '단체석', '입식']","[[""한돈양념구이 (250g)"", 20000], [""한우육회 (200g)"", 35000], [""갈비탕"", 12000], [""소 양념갈비 (230g)"", 27000], [""소 생갈비 (200g)"", 29000], [""육개장"", 10000], [""갈비우거지탕"", 10000], [""함흥물냉면"", 9000], [""함흥비빔냉면"", 9000]]",한식
543,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240921_178%2F1726881357208BJRpY_JPEG%2FIMG_5433.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240921_112%2F1726881355378DkllI_JPEG%2F36BAE029-0736-4925-954D-C7A4E63E2573.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240921_229%2F1726881355525kUChL_JPEG%2F2BF85E3E-EE1C-4C37-B3C3-8F21ADA40437.jpeg']","서울특별시 마포구 포은로 48 (합정동,1층)",스미비클럽,66.0,191719.3606,449951.8428,0507-1390-9010,수: 17:00 - 24:00; 목: 17:00 - 24:00; 금: 17:00 - 01:00; 토: 17:00 - 01:00; 일: 17:00 - 23:00; 월: 17:00 - 24:00; 화: 17:00 - 24:00,165,"['콜키지 가능', '예약', '무선 인터넷', '반려동물 동반']",주차 불가,"['음식이 맛있어요', '친절해요', '인테리어가 멋져요', '특별한 메뉴가 있어요']","['단체석', '카운터석', '바테이블', '1인석']","[[""오마카세"", 25000]]",양식
544,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200102_34%2F1577957193007kSyJD_JPEG%2FI0wb30LkGhXPoevhVEJzNEzx.JPG.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191010_40%2F1570677917327yIgur_JPEG%2FkERH3g_j_fqbZnKSaZXb6_JZ.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221214_247%2F1670994612821La6PS_JPEG%2FIMG_4381.JPG']","서울특별시 마포구 월드컵로 37 (합정동,1층  106호.107호)",숯닭,68.21,192124.1188,450005.6149,02-336-4261,,89,"['단체 이용 가능', '포장']",주차 가능,"['음식이 맛있어요', '친절해요', '가성비가 좋아요', '재료가 신선해요']",[],"[[""숯불닭갈비"", 12000], [""양념삼겹살(200g)"", 13000], [""주먹고기(200g)"", 12000], [""감자전"", 10000], [""오꼬노미야끼"", 18000]]",주점
546,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240328_261%2F1711601902327yE1Lv_PNG%2FKakaoTalk_20240327_095022787.png', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220629_128%2F1656478639812U5pMQ_JPEG%2F0.%25C8%25A3%25B0%25E8%25BD%25C4_05.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220629_42%2F16564786340038aiW8_PNG%2Fho_out.png']","서울특별시 마포구 동교로 40 (합정동, 1층일부)",호계식,39.0,191689.4933,450030.0432,0507-1398-0564,수: 11:30 - 20:30; 목: 11:30 - 20:30; 금: 11:30 - 20:30; 토: 11:30 - 20:30; 일: 정기휴무 (매주 일요일); 월: 11:30 - 20:30; 화: 11:30 - 20:30,242,"['포장', '배달']",,"['음식이 맛있어요', '혼밥하기 좋아요', '친절해요', '양이 많아요']",[],"[[""닭온반 (보통)"", 10500], [""닭온반 (특)"", 13500], [""얼큰닭온반 (보통)"", 11500], [""닭국수"", 10500], [""얼큰닭국수"", 11500], [""달콤간장덮밥"", 11500], [""얼큰닭온반(특)"", 14500], [""유린기"", 7000]]",한식
